6.558134200011753764e-05,8.341453660408641268e-05,7.987233275379169441e-05,8.239515339537989403e-05
1.157316561341932901e-04,1.305206735576324025e-04,1.669082799891078350e-04,1.866771113652745885e-04
2.652177859513387250e-04,3.005077707594063733e-04,2.715729940505461223e-04,4.322655400533438239e-04
3.810835811351762732e-04,6.279224865551015977e-04,6.203539475168174224e-04,8.446243339206126058e-04
1.100381566551423065e-03,1.131104649559338355e-03,1.477190904271176788e-03,9.509422379609380402e-04
1.335286385267776431e-03,1.886363434233017874e-03,2.341368671872976880e-03,1.610440595572199722e-03
3.405689345256931490e-03,3.633934416528773401e-03,3.397054075517154208e-03,2.534996648068431249e-03
3.337837140386984772e-03,3.455707443924347505e-03,3.553377246865620318e-03,3.470173582340582014e-03
6.502248083819917447e-05,7.892788441786947765e-05,6.360762537220806851e-05,6.703969972176535832e-05
9.952080534449476892e-05,1.511161597621523680e-04,1.410445835308020478e-04,8.473707969979451930e-05
2.359562591995025482e-04,1.938363847705124813e-04,3.551466212572936335e-04,2.190633458822575951e-04
1.687650457923275862e-04,3.770593960874747859e-04,7.229119358061022235e-04,4.767497694812426116e-04
1.089342682360186238e-03,1.248715098243194897e-03,1.859107150972065178e-03,1.103165149220853257e-03
2.403925188062148218e-03,2.184956648956702229e-03,3.213326164626645505e-03,2.339765671305490524e-03
3.978230352942213784e-03,4.692568034532062365e-03,4.854059768643305232e-03,2.859319433890622573e-03
5.616786151936354471e-03,5.262391000784561595e-03,5.022349111262953449e-03,4.652654551859922334e-03
5.532835918898600493e-05,5.860963799765948467e-05,5.430515355182604888e-05,5.699719080819539194e-05
8.689735992773158575e-05,9.575446143148943156e-05,9.101754677936260392e-05,1.014679308288007664e-04
2.043742708240184087e-04,8.680786095460513207e-05,1.387049398831359114e-04,8.496441040434033539e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.510587026536540515e-04,1.302417782401701094e-03,1.853315504112459586e-03,1.323935357186328300e-03
1.341895499611256730e-03,3.142135354003891198e-03,2.790640596907449297e-03,4.183548696153789603e-03
9.792913015310288072e-03,9.783002991556136521e-03,1.214908129113614899e-02,5.911121897899534322e-03
1.527863836574780421e-02,1.181886310989487855e-02,9.390424182235741768e-03,1.017964568689778103e-02
4.269869320325441820e-05,4.444801774221959805e-05,5.149945013680312617e-05,4.642648307187220952e-05
5.609857495107461480e-05,5.822930115465876097e-05,1.064524036031571920e-04,6.473313857726228709e-05
1.245703444027332287e-04,1.283764383084028430e-04,2.104488330445786735e-04,2.833896965758818756e-04
1.855664547457334043e-05,5.853209554585153251e-04,1.691343941789790460e-04,5.950123691859911463e-04
3.198502831882759495e-03,1.469374921842423213e-03,1.483575192825229306e-03,1.101952550723131388e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.887507413638692094e-03,1.041331810041872148e-02,2.012476746009631695e-02,1.238442890320505356e-02
2.596592709592714793e-02,3.838721775307621376e-02,2.847030997110229500e-02,1.708314995012071361e-02
3.086029108022371220e-05,2.464027796093268396e-05,3.462275921822111627e-05,3.889670841693253906e-05
2.511657886816337932e-05,3.619267862448095240e-05,5.358741691642504915e-05,5.908458941248010527e-05
7.774830694521847087e-05,1.520193408594726486e-05,5.247096703376499924e-05,3.836484665385508442e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.861470136261905240e-03,3.266614435217357962e-03,6.683558274416686457e-03,2.718145796639170365e-03
2.749874737476257821e-03,1.148401683103882596e-02,6.657040396034748751e-03,5.296101983579893854e-03
1.137548813369588553e-02,2.598768986878176659e-02,3.053302707841208663e-02,3.336181282212915405e-02
5.994297222179473250e-02,6.977713550611407134e-02,7.921451846674970598e-02,4.186937919494158195e-02
1.646377678910554391e-05,5.394656079151179093e-06,1.361446719286577805e-05,2.360931373057783644e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.821624475202037781e-05,0.000000000000000000e+00,0.000000000000000000e+00
7.323325147630360514e-04,4.030429879763407610e-04,9.931461449041501834e-04,3.283442233646464287e-03
6.077036349386250903e-03,7.793911722843530629e-05,3.714338662167847652e-03,3.650312890453673211e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.125476746786799931e-01,1.036464079924985793e-01,2.824495897197613625e-01,9.800618242293201998e-02
6.784509857519091945e-06,1.173602369195052303e-06,3.020972466566191792e-06,2.846331684403123221e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.415545891003821262e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.873131344306324046e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.920273581785062800e-01,5.155594951059914166e-01,6.137683202960275697e-01,3.335221798688731698e-01
2.371331411564662844e-06,7.884308925867339849e-07,8.067095620136482433e-07,9.794970906953904733e-07
1.798131755533271279e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.665977058418075043e-07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.783303836211786570e-08
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000583e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.600000000000000422e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
