1.820497446483078097e-01,1.672403026363881162e-01,1.462863182180913768e-01,1.319596081271695587e-01
6.575612431245246581e-02,4.886086895589866752e-02,5.729844336040951225e-02,1.236377010967146112e-01
1.797700116558251238e-01,6.869404674779222564e-02,6.700650144505655714e-02,7.866948735306483753e-02
4.804406621044567810e-02,5.681922181854820453e-02,5.161079122128384850e-02,6.260706462214110646e-02
2.382695363299177360e-01,9.660681443381205491e-02,1.907980944253327357e-02,1.328624891343894998e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.948433758205934951e-01,2.493041368770583868e-02,2.463861052341146871e-02,9.983255573445537490e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666272840890315465e-01,1.737777096033592261e-01,1.270244184420298850e-01,2.780991079997025550e-01
1.364267140353675467e-01,3.505100204919884277e-01,1.719287045179138940e-01,2.685975326567368593e-01
3.925612105912859584e-01,1.276615480466181674e-01,6.362321028893133668e-02,2.032619282882837941e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.338732681482918463e-01,3.562267860404136899e-01,5.474288785122312095e-01,3.173993875616495375e-01
4.471816274853617768e-01,7.829629822180412813e-01,4.633488318321981048e-01,5.644139615087363504e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
